CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Exited
694,Spain,Female,35,0,1,1,133570.43,Churn
786,France,Female,33,83036.05,1,0,154990.58,Churn
698,Spain,Male,27,125427.37,2,0,27654.44,Stay
601,France,Female,46,98202.76,1,0,137763.93,Stay
769,Spain,Male,41,72509.91,1,1,25723.73,Stay
850,Germany,Male,44,140393.65,2,0,186285.52,Stay
646,Spain,Female,50,142644.64,2,1,142208.5,Churn
659,France,Female,44,23503.31,1,0,169862.01,Churn
487,Spain,Male,33,145729.71,1,1,41365.85,Stay
740,Germany,Female,40,122295.17,2,1,30812.84,Stay
686,France,Male,39,0,2,1,155023.93,Stay
612,Spain,Female,36,119799.27,2,1,159416.58,Stay
655,Spain,Male,37,163708.58,2,0,76259.23,Stay
617,France,Male,34,61687.33,2,1,105965.25,Stay
674,France,Female,27,79144.34,1,0,50743.83,Stay
711,Spain,Male,32,0,2,1,147720.27,Stay
624,Germany,Female,27,104848.68,1,1,167387.36,Stay
597,Spain,Male,26,0,2,0,95159.13,Stay
682,Spain,Male,46,0,1,1,4654.28,Stay
775,France,Male,45,0,1,1,130376.68,Stay
727,France,Female,29,146652.01,1,1,173486.39,Stay
629,France,Male,31,0,2,1,93881.75,Stay
684,France,Male,46,0,2,1,36376.97,Stay
549,Germany,Female,37,130622.34,2,1,128499.94,Stay
593,Germany,Male,69,187013.13,2,0,105898.69,Stay
536,Spain,Male,40,0,2,1,11959.03,Stay
707,France,Female,36,0,1,0,98810.78,Stay
592,Spain,Male,41,0,2,1,65906.07,Stay
703,France,Male,44,98862.54,1,1,151516.7,Stay
723,Spain,Female,45,0,2,1,37214.39,Stay
452,Germany,Male,52,98443.14,2,0,92033.98,Stay
552,Spain,Male,42,0,2,0,195692.3,Stay
633,France,Female,47,0,1,1,6342.84,Churn
479,Germany,Female,23,123575.51,1,0,95148.28,Stay
768,France,Male,25,0,2,1,21215.67,Stay
742,France,Male,31,105239.1,1,1,19700.24,Stay
668,Germany,Male,56,110993.79,1,1,134396.64,Churn
707,Spain,Male,44,0,2,1,135077.01,Stay
754,Spain,Male,39,157691.98,2,1,133600.89,Churn
544,Germany,Male,47,105245.21,1,0,99922.08,Churn
718,Spain,Male,32,0,2,1,41399.33,Stay
762,France,Male,31,117687.35,1,1,159344.43,Stay
772,France,Male,23,0,2,1,18364.19,Stay
691,Germany,Female,37,123067.63,1,1,98162.44,Churn
502,France,Male,45,0,1,0,84663.21,Stay
563,France,Female,34,0,2,0,36536.93,Stay
676,France,Female,41,101457.14,1,1,79101.67,Stay
576,Spain,Male,52,100549.43,2,1,16644.16,Stay
629,Spain,Male,35,174588.8,2,0,158420.14,Stay
625,Spain,Male,52,121161.57,1,1,48988.28,Stay
628,France,Male,45,0,2,1,96862.56,Stay
471,Germany,Female,36,90063.74,2,1,96366.7,Stay
811,France,Female,45,0,2,1,146123.19,Stay
504,France,Male,42,134936.97,2,0,135178.91,Stay
687,France,Female,24,110495.27,1,1,158615.41,Stay
660,Germany,Female,37,133200.09,1,0,71433.88,Stay
548,France,Female,41,82596.8,1,0,55672.09,Stay
609,Germany,Male,31,103837.75,1,1,150218.11,Stay
659,Spain,Female,42,0,1,0,162734.31,Churn
526,France,Male,52,93590.47,1,0,21228.71,Churn
725,Germany,Male,40,104149.66,1,1,62027.9,Stay
519,Germany,Male,38,114141.64,1,1,60988.21,Churn
562,Germany,Female,31,117153,1,1,108675.01,Stay
482,Germany,Male,45,156353.46,1,1,72643.95,Churn
535,Spain,Male,37,175534.78,2,1,9241.52,Stay
561,France,Female,27,135637,1,1,153080.4,Churn
661,France,Female,30,0,2,1,72196.57,Stay
771,France,Male,27,0,2,1,199527.34,Stay
545,France,Male,26,0,2,0,156598.23,Stay
850,Germany,Female,33,83415.04,1,0,74917.64,Stay
601,Germany,Male,43,141859.12,2,1,111249.62,Stay
712,Germany,Male,38,132767.66,2,1,59115.77,Stay
589,France,Female,31,110635.32,1,1,148218.86,Stay
600,Spain,Male,37,177657.35,1,1,77142.32,Stay
642,Germany,Male,41,157777.58,1,1,67484.6,Stay
575,Germany,Male,47,107915.94,2,1,63452.18,Churn
570,Germany,Female,57,86568.75,1,0,103660.31,Stay
532,Germany,Male,52,137755.76,1,1,163191.99,Churn
796,France,Male,30,137262.71,2,1,62905.29,Stay
833,Spain,Male,32,0,1,1,44323.22,Churn
642,Spain,Female,36,0,2,1,97938.59,Stay
655,France,Male,28,0,2,0,126565.21,Stay
736,Germany,Male,50,116309.01,1,1,185360.4,Churn
617,France,Female,34,131244.65,2,1,183229.02,Stay
762,Germany,Male,28,125155.83,2,1,106024.02,Stay
703,Germany,Male,35,140691.08,2,1,167810.26,Stay
507,France,Male,41,58820.32,2,1,138536.09,Stay
581,Germany,Female,26,105099.45,1,1,184520,Churn
593,France,Male,31,0,2,0,20492.16,Stay
648,France,Male,23,168372.52,1,1,134676.72,Stay
462,Germany,Male,34,94682.56,2,1,138478.2,Stay
596,Spain,Male,36,0,2,0,125557.95,Stay
627,France,Female,44,0,2,1,82969.61,Churn
494,France,Male,40,0,2,0,158071.69,Stay
627,France,Male,73,146329.73,1,0,43615.67,Stay
850,Spain,Male,37,0,2,1,119969.99,Stay
632,France,Female,49,167962.7,1,0,140201.21,Stay
490,France,Male,33,0,2,1,80792.83,Stay
715,France,Male,40,0,1,1,141359.11,Stay
679,France,Male,48,0,2,1,23344.94,Stay
619,France,Male,44,116967.68,1,1,5075.17,Churn
465,Spain,Female,33,0,2,1,95500.98,Stay
736,Spain,Male,32,0,1,0,79082.62,Stay
501,Germany,Female,34,93244.42,1,0,199805.63,Stay
535,France,Female,29,0,2,0,52709.55,Stay
759,France,Female,33,0,2,1,56583.88,Stay
819,France,Male,35,0,2,0,3385.04,Stay
533,Germany,Male,43,80442.06,2,0,12537.42,Stay
632,Germany,Female,35,150561.03,2,0,64722.61,Stay
686,France,Male,60,0,3,1,75246.21,Churn
687,France,Female,34,125474.44,1,1,198929.84,Stay
667,Germany,Female,33,127076.68,2,1,69011.66,Stay
699,Spain,Female,25,0,2,1,52404.47,Stay
497,Spain,Male,37,128650.11,2,1,163641.53,Stay
780,Spain,Female,33,145580.61,1,1,154598.56,Stay
652,France,Female,51,0,1,1,173989.47,Churn
477,France,Male,47,144900.58,1,1,61315.37,Churn
652,France,Female,37,0,2,1,143393.24,Stay
488,France,Female,31,97588.6,1,0,124210.53,Stay
572,France,Male,24,0,2,1,151460.84,Stay
755,France,Female,38,0,2,1,20734.81,Stay
779,Germany,Female,24,122200.31,2,1,43705.56,Stay
693,Spain,Female,46,151709.33,1,1,180736.24,Stay
530,Spain,Female,22,0,2,1,104170.48,Stay
738,Spain,Female,33,122134.4,2,0,27867.59,Stay
690,Germany,Male,31,137260.45,2,1,55387.28,Stay
611,France,Female,30,88594.14,1,1,196332.45,Stay
643,Spain,Male,34,0,2,1,116046.22,Stay
632,Germany,Male,41,127205.32,4,1,93874.87,Churn
727,Spain,Female,31,96997.09,2,0,76614.04,Stay
508,France,Female,64,0,1,1,6076.62,Stay
550,France,Male,31,142200.19,2,1,122221.71,Stay
754,Germany,Female,39,160761.41,1,1,24156.03,Stay
759,France,Male,26,0,2,1,135394.62,Stay
794,Spain,Male,33,0,2,0,91340.02,Stay
549,France,Male,29,0,2,1,146090.38,Stay
671,France,Male,31,116234.61,1,1,172096.08,Stay
756,Germany,Female,26,155143.52,1,0,135034.57,Churn
632,France,Female,21,0,2,1,84008.66,Stay
579,France,Male,38,0,2,0,91763.67,Stay
748,France,Male,34,84009.47,1,1,137001.1,Stay
488,Germany,Female,28,139246.22,2,1,106799.49,Stay
710,Germany,Male,58,170113,2,0,10494.64,Stay
619,Spain,Female,41,0,3,1,79866.73,Churn
773,France,Male,64,145578.28,1,0,186172.85,Stay
657,Spain,Male,75,126273.95,1,0,91673.6,Stay
579,France,Female,26,162482.76,1,1,18458.2,Stay
542,France,Male,29,0,1,1,8342.35,Stay
709,France,Female,32,87814.89,1,1,138578.37,Stay
617,Spain,Male,61,113858.95,1,1,38129.22,Stay
568,Germany,Male,43,87612.64,4,1,107155.4,Churn
769,France,Female,73,0,1,1,29792.11,Stay
608,Germany,Male,26,106648.98,1,0,7063.6,Stay
503,Spain,Male,31,0,2,1,21645.06,Stay
608,Germany,Female,38,103653.51,2,1,137079.86,Stay
731,Germany,Male,37,116880.53,1,0,172718.35,Churn
850,Germany,Female,40,97990.49,2,0,106691.02,Stay
591,Germany,Female,34,150635.3,1,1,72274.84,Stay
579,Spain,Male,37,0,2,1,32246.63,Stay
570,France,Male,39,129674.89,2,1,80552.36,Stay
709,France,Female,37,0,2,1,16733.59,Stay
611,France,Male,53,83568.26,1,0,1235.49,Stay
775,Spain,Male,48,178144.91,2,0,50168.41,Churn
699,Germany,Male,36,147137.74,1,1,33687.9,Stay
618,France,Male,37,0,1,0,178705.45,Churn
704,France,Male,36,114370.41,1,0,66810.48,Stay
835,Germany,Female,47,108289.28,2,1,45859.55,Churn
714,Germany,Male,39,149887.49,2,1,63846.36,Stay
581,Spain,Female,43,170172.9,1,0,100236.02,Stay
592,France,Male,27,0,2,1,19645.65,Stay
551,France,Male,43,0,2,1,178393.68,Stay
689,Germany,Female,28,64808.32,2,0,78591.15,Stay
604,France,Female,56,62732.65,1,0,124954.56,Stay
514,France,Female,41,0,2,1,3756.65,Stay
698,France,Male,29,95167.55,1,1,152723.23,Stay
581,Germany,Female,54,152508.99,1,1,187597.98,Churn
573,Germany,Male,31,134644.19,1,1,70381.49,Stay
449,Spain,Female,33,0,2,0,156792.89,Stay
850,Germany,Female,31,51293.47,1,0,35534.68,Stay
612,France,Male,41,0,3,0,151256.22,Stay
690,Spain,Male,49,116622.73,1,0,51011.29,Stay
599,Spain,Female,49,0,2,1,111190.53,Stay
498,France,Male,33,198113.86,1,1,69664.35,Stay
497,France,Female,29,85646.81,1,0,63233.02,Churn
802,Spain,Male,51,0,1,0,40855.79,Stay
644,France,Male,33,141234.98,1,1,95673.05,Stay
714,France,Male,34,0,2,1,80234.14,Stay
690,France,Female,40,77641.99,1,0,189051.59,Churn
522,Spain,Male,30,0,2,1,145490.85,Stay
502,Germany,Female,40,117304.29,1,0,196278.32,Stay
730,Spain,Female,62,0,2,1,162889.1,Stay
590,Germany,Male,36,92340.69,2,1,174667.58,Stay
458,Germany,Male,35,146780.52,2,1,3476.38,Stay
553,Spain,Male,41,144974.55,1,1,19344.92,Stay
479,France,Male,47,0,1,1,95270.83,Stay
693,France,Male,31,0,2,1,107759.31,Stay
707,Spain,Male,43,0,2,1,118368.2,Stay
636,Spain,Male,37,115137.26,1,1,52484.01,Stay
807,France,Male,33,101952.97,2,1,178153.65,Stay
513,France,Female,45,164649.52,3,1,49915.52,Churn
582,France,Male,31,0,2,1,33747.03,Stay
694,France,Male,32,91956.49,1,1,59961.81,Stay
777,France,Male,39,0,2,1,18613.52,Stay
598,Germany,Male,32,123938.6,2,1,198894.42,Stay
762,Germany,Male,46,123571.77,3,0,57014.17,Churn
588,France,Female,34,120777.88,1,1,131729.52,Stay
663,Germany,Male,42,90248.79,1,1,79169.73,Stay
777,France,Male,36,0,1,1,106472.34,Stay
592,France,Male,71,0,2,0,17013.54,Stay
631,Germany,Male,48,106396.48,1,1,150661.42,Churn
725,Germany,Female,47,104887.43,1,0,86622.56,Churn
850,France,Male,34,72079.71,1,1,115767.93,Stay
540,France,Male,37,0,2,1,141998.89,Stay
674,Spain,Male,36,0,2,1,182787.17,Stay
553,France,Male,38,99844.68,1,0,187915.7,Stay
630,France,Female,28,0,2,1,133267.78,Stay
466,France,Male,26,156815.71,1,1,137476.09,Stay
613,France,Male,47,146034.74,1,1,77146.14,Stay
558,France,Male,27,152283.39,1,1,183271.15,Stay
775,Germany,Female,33,118897.1,2,1,26362.4,Stay
698,Germany,Male,52,96781.39,1,1,153373.71,Stay
608,Germany,Male,33,102772.67,2,1,70705.58,Stay
670,Spain,Female,20,0,2,1,119759.24,Stay
591,Spain,Male,39,0,2,0,42392.24,Stay
633,France,Male,40,150578,1,0,34670.62,Churn
678,France,Female,46,0,2,0,82106.19,Stay
590,France,Male,47,0,2,1,171774.5,Stay
705,France,Female,48,0,2,0,149772.61,Stay
608,France,Male,42,163548.07,1,1,38866.85,Stay
682,France,Female,37,148580.12,1,1,35179.18,Stay
596,Germany,Male,32,96709.07,2,0,41788.37,Stay
395,Germany,Female,34,106011.59,1,1,17376.57,Churn
578,Germany,Male,37,135650.88,1,1,199428.19,Stay
547,Germany,Male,55,111362.76,3,1,16922.28,Churn
609,France,Male,37,39344.83,1,1,178291.89,Churn
774,Germany,Male,36,130809.77,1,1,152290.28,Stay
712,France,Female,27,133009.51,1,1,126809.15,Stay
585,Germany,Female,28,135337.49,2,1,40385.61,Stay
666,France,Female,32,112536.57,2,1,34350.54,Stay
708,Spain,Female,35,122570.69,1,0,199005.88,Stay
513,France,Male,44,63562.02,2,0,52629.73,Churn
445,France,Male,37,0,2,1,180012.39,Stay
690,Germany,Male,44,100368.63,2,0,35342.33,Stay
850,France,Male,37,0,2,1,109291.22,Stay
537,Spain,Female,33,136082,1,1,62746.54,Stay
705,Germany,Male,48,114169.16,1,0,173273.2,Churn
670,France,Female,45,47884.92,1,1,54340.24,Stay
652,Spain,Female,36,0,2,1,19302.78,Stay
696,Spain,Male,24,0,1,0,10883.52,Stay
747,France,Male,49,202904.64,1,1,17298.72,Churn
511,France,Female,46,0,1,1,115779.48,Churn
743,Spain,Male,43,161807.18,2,0,93228.86,Churn
532,Germany,Male,52,110791.97,1,1,148704.77,Churn
642,Spain,Female,33,0,2,1,150475.14,Stay
554,Germany,Female,54,108755,1,1,40914.32,Churn
604,Spain,Female,34,0,2,1,38587.7,Stay
602,France,Female,72,0,2,1,171260.66,Stay
757,Spain,Female,55,117294.12,4,1,94187.47,Churn
491,Germany,Male,26,102251.14,1,1,145900.89,Stay
850,France,Male,31,0,2,0,152298.28,Stay
521,France,Male,22,0,2,1,99828.45,Stay
726,France,Male,37,132057.92,2,1,34743.98,Stay
596,France,Male,33,0,1,1,121189.3,Churn
850,Germany,Female,35,114285.2,1,0,129660.59,Stay
637,France,Female,41,0,2,1,145477.36,Stay
690,Spain,Male,32,76087.98,1,0,151822.66,Stay
689,France,Male,40,160272.27,1,1,49656.24,Stay
633,Spain,Male,63,114552.6,1,1,73856.28,Churn
555,France,Female,27,102000.17,1,1,116757,Stay
563,Spain,Male,24,0,2,0,16319.56,Stay
494,France,Female,33,137853,1,0,90273.85,Stay
534,France,Male,27,0,2,1,161344.13,Stay
696,Germany,Male,42,162318.61,1,1,121061.89,Stay
535,Spain,Female,50,140292.58,3,0,69531.22,Churn
600,France,Male,34,0,2,0,3756.23,Stay
807,France,Female,34,0,1,0,114448.13,Stay
714,France,Female,52,0,1,0,144045.08,Churn
590,France,Male,24,126431.54,1,1,58781.11,Stay
614,France,Female,41,123475.04,1,1,179227.52,Stay
766,Germany,Female,45,97652.96,1,1,127332.33,Stay
557,Spain,Male,42,0,2,0,86642.38,Stay
788,Germany,Female,49,137455.99,1,1,184178.29,Churn
648,France,Female,38,0,2,0,9551.49,Stay
726,Germany,Female,33,99046.31,2,1,56053.06,Stay
773,France,Male,33,0,2,1,1118.31,Stay
583,Germany,Male,27,105907.42,2,1,195732.04,Stay
565,Germany,Male,52,97720.35,2,1,175070.94,Churn
705,France,Male,25,0,2,0,112331.19,Stay
685,Spain,Male,43,97392.18,2,1,43956.83,Stay
741,France,Male,29,0,2,1,115994.52,Stay
658,Germany,Female,28,152812.58,1,1,166682.57,Stay
575,France,Male,27,139301.68,1,1,99843.98,Stay
844,France,Female,41,76319.64,1,1,141175.18,Churn
559,Spain,Male,67,125919.35,1,1,175910.95,Churn
725,France,Male,37,124348.38,2,0,176984.34,Stay
450,France,Male,29,117199.8,1,1,43480.63,Stay
738,Germany,Female,57,148384.64,1,0,155047.11,Churn
642,Germany,Female,19,113905.48,1,1,176137.2,Stay
618,Spain,Male,32,133476.09,1,0,154843.4,Stay
590,France,Male,47,117879.32,1,1,8214.46,Stay
735,France,Male,50,0,2,0,147075.69,Stay
550,France,Male,34,122359.5,1,0,116495.55,Stay
729,Spain,Female,28,0,2,1,31165.06,Churn
743,Germany,Male,59,108585.35,1,1,192127.22,Churn
555,France,Male,31,145875.74,1,1,137491.23,Stay
667,Spain,Female,36,121542.57,2,1,186841.71,Stay
790,Spain,Female,41,109508.68,1,0,86776.38,Stay
727,Germany,Male,34,146407.11,1,1,72073.72,Stay
744,France,Female,39,0,1,0,10662.58,Stay
629,Germany,Male,35,112330.83,1,1,91001.02,Stay
619,France,Female,35,90413.12,1,1,20555.21,Stay
634,France,Male,34,105302.66,1,1,123164.97,Stay
608,Spain,Female,35,0,2,1,143463.28,Stay
507,France,Female,35,0,2,0,92131.54,Stay
536,Germany,Female,35,121520.36,1,0,77178.42,Stay
730,Spain,Female,43,103960.38,1,1,193650.16,Stay
583,Germany,Male,39,102945.01,1,0,52861.89,Stay
644,France,Female,24,92760.55,1,1,35896.75,Stay
790,Spain,Male,37,0,2,1,149418.41,Stay
807,Germany,Female,40,134590.21,1,1,46253.65,Stay
581,France,Female,37,104255.03,1,1,86609.37,Stay
627,Spain,Female,55,0,1,0,91943.94,Churn
850,France,Male,41,0,2,1,128892.36,Stay
754,France,Female,35,0,2,1,44830.71,Stay
551,Germany,Male,50,121399.98,1,0,84508.44,Churn
637,Germany,Male,35,147127.81,2,1,84760.7,Stay
699,Spain,Male,31,125927.51,2,1,147661.47,Stay
542,France,Female,25,0,2,0,82393.08,Stay
640,Germany,Male,48,111599.32,1,0,135995.58,Stay
553,France,Female,27,0,2,0,159800.16,Stay
741,France,Male,38,0,2,1,14379.01,Stay
598,France,Male,35,114212.6,1,1,74322.85,Stay
660,Spain,Female,42,0,3,1,189016.24,Churn
618,Spain,Male,41,115251.64,1,0,136435.75,Stay
647,France,Male,43,0,2,1,78488.39,Stay
491,France,Female,68,107571.61,1,0,113695.99,Stay
652,France,Female,32,0,2,1,54628.11,Stay
650,Germany,Female,45,152367.21,3,1,150835.21,Churn
413,Germany,Male,39,130969.77,2,1,158891.79,Stay
416,Germany,Female,25,97738.97,2,1,160523.33,Stay
629,Spain,Male,34,0,2,1,180595.02,Stay
678,Spain,Female,40,113794.22,1,1,16618.76,Stay
527,Spain,Male,28,128396.33,2,1,79919.97,Stay
743,Spain,Female,48,118207.69,2,0,186489.14,Churn
683,Germany,Male,73,124730.26,1,1,51999.5,Stay
536,France,Female,41,0,1,1,121299.14,Stay
663,Spain,Male,52,136298.65,1,1,144593.3,Churn
646,France,Female,38,0,2,0,178752.73,Stay
707,France,Male,35,0,3,1,94148.3,Stay
602,France,Male,34,0,2,1,77414.45,Stay
635,France,Female,47,125724.95,2,1,63236.97,Stay
597,France,Male,67,0,2,0,108645.85,Stay
503,France,Male,38,0,2,1,95153.24,Stay
524,Spain,Female,64,0,1,1,136079.64,Churn
700,France,Male,46,95872.86,1,1,98273.01,Churn
692,France,Male,33,0,1,1,113505.93,Churn
562,France,Male,37,0,1,0,52525.15,Churn
679,France,Male,37,74260.03,1,1,194617.98,Stay
603,Germany,Male,35,123407.69,1,1,152541.89,Churn
720,Spain,Male,33,123783.91,2,1,142903.44,Stay
797,France,Male,24,0,2,1,182257.61,Stay
594,France,Male,36,153880.15,1,0,135431.72,Stay
529,France,Female,31,0,2,1,175697.87,Stay
606,Germany,Female,32,106301.85,2,0,59061.25,Stay
621,Spain,Female,40,0,2,0,131283.6,Churn
513,France,Female,43,0,2,1,152499.8,Stay
753,Germany,Male,44,138076.47,1,1,15523.09,Churn
605,France,Female,30,135422.31,1,0,186418.85,Stay
574,Spain,Female,37,0,2,1,32262.28,Stay
726,France,Female,38,126875.62,1,1,128052.29,Stay
611,Spain,Female,28,96381.68,2,1,181419.29,Stay
593,Germany,Female,41,119703.1,2,1,109783.29,Stay
466,Germany,Male,41,152102.18,2,1,181879.56,Stay
741,Germany,Female,36,127675.39,2,1,74260.16,Stay
684,Germany,Female,44,133776.86,2,0,49865.04,Stay
550,Spain,Female,33,72788.03,1,1,103608.06,Stay
593,Spain,Male,26,76226.9,1,1,167564.82,Stay
601,Germany,Male,48,163630.76,1,0,41816.49,Churn
676,Spain,Female,30,0,2,0,179066.58,Stay
556,France,Female,46,0,2,0,109184.24,Stay
719,France,Male,36,155423.17,1,1,199841.32,Stay
850,Germany,Male,55,98710.89,1,1,83617.17,Churn
649,Spain,Female,49,0,1,1,84863.85,Churn
509,Spain,Male,41,126683.8,1,0,114775.53,Stay
684,France,Male,33,140700.61,1,1,103557.93,Stay
806,Germany,Male,30,168078.83,1,1,85028.36,Churn
729,Spain,Male,44,107726.93,2,1,153064.87,Stay
683,France,Female,33,0,2,1,38784.42,Stay
689,Spain,Female,63,0,2,1,186526.12,Stay
672,Germany,Female,21,35741.69,1,1,28789.94,Stay
602,Germany,Female,53,98268.84,1,0,45038.29,Churn
739,France,Female,20,133800.98,1,0,150245.81,Stay
618,France,Female,21,125682.79,1,0,57762,Stay
674,France,Female,42,0,2,1,4292.72,Stay
762,France,Male,26,130428.78,1,1,173365.89,Stay
790,Spain,Male,37,0,2,1,119484.01,Stay
754,Spain,Female,27,0,2,0,121821.16,Stay
729,France,Male,44,0,2,1,151733.43,Stay
606,Germany,Female,47,137138.2,2,0,53784.22,Stay
616,France,Male,23,73112.95,1,1,62733.05,Stay
772,France,Male,47,152347.01,1,0,17671.78,Stay
652,Spain,Male,41,115144.68,1,1,188905.43,Stay
743,France,Male,43,0,2,0,113079.19,Churn
793,France,Male,39,137817.52,1,0,83997.79,Stay
743,Spain,Male,45,157332.26,1,1,125424.42,Stay
746,France,Male,37,0,2,1,143194.05,Stay
627,Germany,Female,39,124586.93,1,1,93132.61,Churn
713,Spain,Male,38,116980.78,2,0,76038.38,Stay
678,Spain,Female,40,128398.38,1,1,168658.3,Stay
540,Spain,Male,39,0,1,0,108419.41,Stay
615,Germany,Female,33,137657.25,2,1,171657.57,Stay
415,Spain,Male,53,167259.44,1,1,22357.25,Stay
628,France,Female,45,0,2,1,193903.06,Stay
700,France,Male,26,119009.57,1,1,141926.43,Stay
623,Germany,Male,33,80002.33,1,1,104079.62,Stay
623,France,Female,37,140211.88,1,1,93832.33,Stay
679,France,Female,44,118742.74,2,1,1568.91,Stay
632,Spain,Male,37,138207.08,1,1,60778.11,Churn
790,France,Female,47,148636.21,1,0,16119.96,Churn
514,France,Male,45,178827.79,1,1,60375.18,Stay
491,France,Male,33,83134.3,1,1,187946.55,Stay
753,France,Male,92,121513.31,1,0,195563.99,Stay
693,Germany,Female,37,95900.04,1,1,38196.24,Stay
679,France,Female,30,112543.42,1,1,179435.21,Stay
529,Spain,Male,34,0,1,1,93208.22,Stay
619,Spain,Female,31,141751.82,1,0,61531.86,Stay
680,Spain,Female,37,124140.57,2,1,92826.35,Stay
693,Germany,Male,45,116546.59,2,0,23140.28,Churn
834,France,Female,28,0,1,1,74287.53,Stay
636,Spain,Female,29,157576.47,2,1,101102.39,Stay
538,Spain,Male,43,0,2,1,126933.73,Stay
566,Germany,Female,44,141428.99,2,0,68408.74,Stay
597,Spain,Male,35,127510.99,1,1,155356.34,Stay
711,France,Female,29,0,2,0,3234.8,Stay
606,France,Male,31,0,2,1,195209.4,Stay
615,Spain,Male,51,81818.49,1,1,169149.38,Stay
589,France,Male,36,100895.54,1,1,68075.14,Stay
606,Germany,Male,45,63832.43,1,1,93707.8,Stay
582,France,Male,29,0,2,0,156153.27,Stay
710,France,Female,36,116085.06,1,1,58601.61,Stay
467,France,Male,57,0,2,1,114448.77,Stay
749,France,Male,30,0,2,0,126551.65,Stay
564,Germany,Female,33,115761.51,1,0,112350.21,Churn
730,Spain,Male,26,0,2,1,185808.7,Stay
678,Germany,Male,32,139626.01,1,1,118235.52,Churn
540,France,Female,31,0,1,0,183051.6,Churn
767,France,Female,35,115576.44,1,0,27922.45,Stay
615,France,Female,23,0,2,1,196476.19,Stay
583,Germany,Female,41,77647.6,1,1,190429.52,Stay
850,France,Female,40,0,2,1,35034.15,Stay
651,Germany,Female,34,148962.46,1,1,66389.43,Churn
798,France,Male,22,0,2,1,107615.43,Stay
695,France,Male,37,0,2,1,99692.65,Stay
497,Germany,Male,41,80542.81,1,0,88729.22,Churn
739,France,Male,40,0,2,0,173321.65,Stay
549,France,Female,34,0,2,0,139463.57,Stay
